id;filename;year;month;archive;words;brightness_median;brightness_stdev;saturation_median;saturation_stdev;hue_stdev;hue_median
124;2003_9.jpg;2003;September;;david byrne  edward tufte on the evil genius of powerpoint neal stephenson reveals why cyberpunk is history airport insecurity confessions of a baggage screener red 5 a cara flawless made in a lae new surprise synthetic diamonds are about to transform computing;223;35.0373;29;40.3989;60.6537934521387;8.50603810012244
125;2003_10.jpg;2003;October;;they came from the digital underground now they rule the music industry superproducers timbaland  the neptunes butch vig  dan the automator  and more plus till death do us part why the conjoined twin surgery went wrong exclusive salvador dalis lost disney cartoon tv after the tivo wars timbaland hitmaker;174;76.0055;191;76.4653;61.11324103145802;3.230125940664541
126;2003_11.jpg;2003;November;;matrix revelations the truth about the wachowskis wired november 2003 open wide linus torvalds  leader of the free world his open source software is making bill gates sweat whats next open source science;236;62.3542;54;70.2802;32.09563887222188;37.87748419055888
127;2003_12.jpg;2003;December;;exclusive amazons secret plan to turn books into bits wired the ultimate geek gift guide 77 cool toys  tools i was a hacker for the mob bill joy on why linux sucks;198;51.3606;48;60.864;45.07372771777112;75.24504677939477
128;2004_1.jpg;2004;January;;101 ways to save the internet wired exclusive the making of a human clone 7 days inside a maverick embryo lab january 04 5 secrets of the howard dean machine special pullout section the ultrawired home how software killed the hollywood stuntman;201;31.6205;181;52.8512;44.5726478658594;3.9237428337409264
129;2004_2.jpg;2004;February;;kiss your cubicle goodbye the new face of the silicon age tech jobs are fleeing to india faster than ever you got a problem with that;127;79.5262;109;72.7158;71.78116074124036;345.47194346790764
130;2004_3.jpg;2004;March;;meet nasas mars explorers  inside the great robot race googlemania complete guide page 110;244;50.6724;210;82.116;51.49443856152777;54.596494415098924
131;2004_4.jpg;2004;April;;the rave awards peter jackson  on middleearth special effects and remaking king kong 20 mavericks and dreamers reinventing film business politics medicine  more steve jobs jeff bezos public library of science antenna design david byrne;121;95.3937;179;72.1418;26.90738391048392;47.8191606083639
132;2004_5.jpg;2004;May;;super organics inside the new science of smart breeding infinite sushi how robot fish farms will roam the oceans and feed the world the future  food nextfest the cars;150;72.0623;139;76.3393;50.81908994947488;100.44514474801696
133;2004_6.jpg;2004;June;;the wonderful dorld of pixar from toy story to the incredibles how the animation superpower left disney in the dust the wired 40 companies driving the global economy google;173;67.9903;187;66.7296;69.70407211827228;6.668946009689503
134;2004_7.jpg;2004;July;;the linux killer  building an earthquake lab 21 miles underground wired july 2004 new  improved human being 20 the race to make androids that walk;149;63.6453;115;69.7735;6.402520116508638;218.31944891513177
135;2004_8.jpg;2004;August;;the top 100 geeks spielberg jobs gates prince wired mars gone wild why we love spying on our neighbor check out these unbellevable pictures this commercial sue how the 1834 male is reinventing advertising a machine with a mind of its own meet the robosclentist running the rd lab of the future craig venter cracked the genome now hes chasing charles darwin fantastic voyage the epic quest to collect the dna of everything on the planet  and redefine life as we know it;200;84.257;137;71.8703;39.61206373705353;43.885833253836765
136;2004_9.jpg;2004;September;;rage against the machine why arnold and not those two other guysi the future of american politics plus moveon  the new weapons of mass mobilization how a medieval code cracker reinvented the scientific method nuclear power;159;91.4934;21;85.0488;74.80608765970788;354.2481709705002
137;2004_10.jpg;2004;October;;the bogus science of cool  the making of halo 2 wired the plot october 2 0 04 go ape to kill luin inside the crusade to bring creationism 20 to americas classrooms plus the monsters behind the sci fi channel the rise  fall of mr nanotech the wildfire hackers  the new science of firefighting why micro audiences are the future of entertainment;19;92.368;43;106.7413;56.73268869749887;7.612092964026244
138;2004_11.jpg;2004;November;;are colombian drug lords genetically modifying cocaine wpred the beastie boys cd inside 16 a ca new copypsght license fight foryour rightt copy the free music revolution gets real david byrne chuck d the rapture  legal rebellawrence lessig natonen source plus da vincis code the quest to build his renaissance robot the death of brands watch out;193;82.9202;37;76.754;50.58617123487706;174.2938672673638
139;2004_12.jpg;2004;December;;guest editor james cameron presents the new age of exploration robot subs nuclear rockets undersea bases acid caves aliens of the deep the 28 next destinations in space and the sea  buzz aldrin  nasas sean okeefex prize winner burt rutan he titanic director turns explorer surviving a mission to mars the formula for finding extraterrestrial intelligence plus how hackers will hijack your cell phone wired tools the coolest geek shopping list ever;86;85.1164;138;94.6568;48.94926683738058;229.51626329896627
140;2005_1.jpg;2005;January;;are you ready to rocket rebel billionaire richard branson  the space airline of tomorrow darknets inside hollywogos prate undergrouno reinventing lihe at mie the forth oe synthetic biology power houses your guide to the ultrawired home;214;62.2305;28;43.8615;45.0075258250109;166.2672811059397
141;2005_2.jpg;2005;February;;how clean green atomic energy will stop global warming wired the firefox revolt at 14 he started at 19 he unveiled frofox a dazingfast times the first day now its the hottest ween the internet fur gates comedy centrals rd lab hacking netscape browser that was downloaded 1 million  why right brainers will rule the future the revolutionary battlefield medicine;184;64.8949;85;62.5382;60.62701084917577;11.704893701541668
142;2005_3.jpg;2005;March;;the 2005 wired rave awards burt rutan  the incredibles  danger mouse  mars rovers  halo 2  more march 2005 stay tuned the end of radio as we know it the comingdigital boom howard stern the satellite wars your guide to podcasting;122;87.3403;40;62.7767;58.09330505631782;252.84531490057125
143;2005_4.jpg;2005;April;;go hybrid how toyota is driving the new auto age the wired guide to all the new rides prius escape lexus  more mark cuban vs hollywood  inside the black market in soviet space gear robert rodriguez  the making of sin city  useless japanese inventions  robot showdown the schoolkids who beat mit;147;45.549;137;72.0503;26.57035029035608;217.54872003083617
144;2005_5.jpg;2005;May;;george lucas unmasked the star wars guru faces life after darth  inside the new lucas film  game factory  the wired guide to how star wars changed the world the wired 40 google apple ebay jetblue dell  more get smart why iq is skyrocketing;75;64.3465;15;9.9447;20.17407341008438;198.7358635336688
145;2005_6.jpg;2005;June;;was einstein wrong  ending the stem cell standoff  the new xbox spielbergs war i worlds inside the highspeed hightech reinvention of the scifi classi attack of the dra  how bots control todays battlefield introducing  dispatches from the wired frontier page 96 venteest the cars badgets medicine  tv of tomorrow;88;75.5367;86;80.1988;78.08844434938723;7.757177583638579
146;2005_7.jpg;2005;July;;hot stuff 75 of the summers best gadgets tested  rated remix now the rise of cut  paste culture neil gaiman meets the gorillaz quentin tarantino the ultimate scenestealer the history of mashups by william gibson crashups hackers reinvent the hybrid car spock the sith slayer the wild world of fan fiction how to remix women ce of sorgash page 106 the pentagons killer chopperplane how ibm sold out to china  the inside story;71;70.3593;44;51.3555;34.983090221289935;76.65115925249671
147;2005_8.jpg;2005;August;;bloggers vs pentagon  ea vs hollywood 10 years that changed the world  the inside stories from jeff bezos steve jobs puppet   birth of googl re of hel the occasion  survive an astercio i drank pee for nasa engineering the uz megatour;145;52.794;131;57.0744;29.13248396972623;199.03574938481748
148;2005_9.jpg;2005;September;;tom hanks takes imax to the moon  hacking online poker w the allyoucaneat tv of tomorrow with your host jon stewart why yahoo will be the center of the millionchannel universe o espn thinks outside the box  the wired guide to tv 20 d september 2005 watch it;170;77.79;38;53.5549;60.41297587227564;266.4032139269532
149;2005_10.jpg;2005;October;;the dvd pirate king from prep school to chinese prison october 1 forkey busines kong is coming behind the scenes of peter jacksons monster blockbuster plus gorilla filmmaking  a king kong photo portfolio hats next for he father of atari raised by robots he preschool of the future he 550;83;72.9374;65;54.8114;68.94668520919085;9.88927813521437
150;2005_11.jpg;2005;November;;earthquakes tsunamis meltdowns americas next 10 disasters wired you call this the phone of the future inside the quest to build the ultimate music phone  and why apple fell short plus the wired guide to the first generation of mp3 mobiles in irag with the robot bomb squad the netflix of porn how google stole the worlds biggest brains the best of gadget lab the coolest new gizmos;144;90.0023;163;82.1862;67.9508034105803;3.8063669346937434
151;2005_12.jpg;2005;December;;googlephobia whos afraid of sergey who isnt wired why  high oil prices are good for america spyware the battle to stop popups star trek;232;96.8912;14;60.0042;41.76327669974852;51.064852912968384
152;2006_1.jpg;2006;January;;the battle to stop bird flu  google vs click fraud wired january 2006 get smart raise the roof your diy guide to the wired home 50 best bots ever einstein bot;244;51.0736;4;66.1807;51.37576222309715;153.39470620191403
153;2006_2.jpg;2006;February;;is the new tech boom for real page 113 wired the lego army wants you how obsessed fans are helping lego reinvent the worlds coolest toy life on other worlds weve got pictures the prius killers inside gms chop shop one of our spy satellites is missing;157;93.8819;143;90.0898;51.87335221741179;16.846447913364695
154;2006_3.jpg;2006;March;;beyond real how digital animation conquered hollywood  starring mr incredible the new xmen king kong  more plus a nation of guinea pigs how big pharma is using india to test tomorrows cures keanu reeves   a scanner arkly   2 high voltage the 8wheel;173;75.3558;104;68.6721;59.98584880741654;5.699465742430201
155;2006_4.jpg;2006;April;;turf war over transgenic grass  bring back the brontosaurus wired april 2006 original sim guest editor will wrights new world of games the genius behind the sims presents sim sex  halo tv  reinventing disneyland fighting cancer  a sneak peek at spore play the wired game page 132 lost luggage philip k dicks head is missing chinas bold plan to invade americas classrooms;104;66.989;47;62.4652;42.14959446473799;209.04152375389603
156;2006_5.jpg;2006;May;;the ultimate guide to the online video universe wired may 2006 use sunscreen climate crisis the progrowth protech fight to stop global warming al gore  the rise of neogreens 8 people  trends to watch 12 diy ways to go green robbed blind smartcards  the new rfid hackers speed demon can you survive the fastest boat on earth;199;61.4578;78;57.1903;29.67258196254887;25.053887243979446
157;2006_6.jpg;2006;June;;crowosourcing a billion amateurs want your job w red tabbelre cool gizmos essential gear science fair nightmare build a rocket go to jail dops the 10 biggest engineering blunders 2006 rave awards director bryan singer reinvents superman steve jobs george clooney world of warcraft mark cuban ajax the intelligent designuoge the best blog book brnd 8 poochst;152;74.7088;166;75.6651;36.735390013353744;203.86452999336677
158;2006_7.jpg;2006;July;;wi e d july 2000 fair and balanced ht summer gear tested rated page 69 rupert teen dol news corp  the future of myspace the abcs creativity amazon what kind yahoo of genius apple are you loser geek the wired 40 fashion dos and donts code chine cavemarare neanderthals and humans related;142;83.7012;120;75.1871;42.481099551790976;192.45065739763328
159;2006_8.jpg;2006;August;;wired pabe pullout how to ack your rod  get things done  take great photos guard your data spot online scams boost your brain prepare for the worst frag like a pro suck up to the boss be an expert at everything by stephen colbert senapanadaoney the murder of an internet kingpin gene nod serones how car thieves outsmart you he reyclution makina;158;81.286;120;66.7742;58.924674016981136;19.151018459559243
160;2006_9.jpg;2006;September;;can the playstation 3 save sony w september 2006 crank it e splogs spamblogs trouble d nextfest the coolest tech of tomorrow the rebirth of music radio sucks the labels are lame now bands are taking over and fans are getting what they want beck on the future of the album;177;77.4431;92;60.4542;62.18136189022282;328.637636321334
161;2006_10.jpg;2006;October;;the thin pill how big pharma turned fat into a diseaseand then invented a drug to cure it  rebuilding microsoft bill gates is stepping down can ray ozzie revive the flagging giant crash  burn the spectacular flameout of a gadget upstart second life our guide to the webs coolest destination;226;41.7777;59;45.7837;20.43935060947515;19.959151678459893
162;2006_11.jpg;2006;November;;the ipod story do i know you coolgear steve jobs and the why some people best of wireds birth of an icon cant see faces gadget lab pull the plug the race to build a better battery wired november 2006 believeit orno the new atheism no heaven no hell just science inside the crusade against religion;71;65.3988;87;54.0477;46.74530723399662;302.8838712759873
163;2006_12.jpg;2006;December;;true crime sex drugs and triple murder on myspace wired youtube lonelygirl15 web video  the end of tv advertising 7 grows up plus what google really gets for 17 billion m 3 wired tools our holiday guide to 107 gadgets  gizmos soaring cities from london to vegas a sneak peek at the skylines of 2012 ticket master diary of an online scalper;187;49.0733;43;60.7111;50.723606215341626;205.15214461956936
164;2007_1.jpg;2007;January;;10 top tech towns bionics genetics drugs beyond the body the science of human enhancement visit the fobowing wired advertisers at international ces lvcc;87;66.9059;27;38.6169;60.76011337132536;332.6022617123702
165;2007_2.jpg;2007;February;;wired think big feb2007 what we dont know about how yahoo screwed up the pentagon vs battlefield bacteria playlist 10 things we love now the universe life  death sleep weather the brain time language gravity earths core black holes belly button lint  other mysteries with guest smartypants john hodgman the daily shows resident expert;49;87.3504;31;84.396;46.60915968659503;216.88621830441292
166;2007_3.jpg;2007;March;;bitesize entertainment explore the new world of oneminute media wired try shack tasty bits o fun crowdhacking how to scam digg head case doctors rewired my brain war machines building the 21stcentury soldier contents magazine trend story mini movies song snips microgames  more best consumed 247 chew on this sed;186;50.3315;52;63.8816;48.00942981288532;36.61983790924369
167;2007_4.jpg;2007;April;;google apple ge nintendo the 2007 wired 40 wired why expostig yoursell is the future of business get naked and robert rodriguez quentin tarantino albert einsteins creative genius worst practices from the office;203;56.0971;47;36.3371;53.19727566810512;335.8030297844669
168;2007_5.jpg;2007;May;;escape from iran inside a cla covert op wiled rave awards heroes the wired world arnold schwarzenegger girl talk gears of war gothamist paul allen henry louis gates jr plus behind the scenes with tv superhiro masi oka;103;67.8352;77;53.3531;31.96763057130681;35.50644589160537
169;2007_6.jpg;2007;June;;wired aim high jun2007 the linkin park stalker by david kushner rocket boom elon musk jeff bezos richard branson and the dawn of the private space age beel the sad decline of nasa;104;90.5015;143;97.8005;44.83565398298417;211.13330117595856
170;2007_7.jpg;2007;July;;wire2 350 google maps and the rise of the hyperlocal web wired pr metie 34l2007 the secret of red bull 39 summer gadgets did the linux genius kill his wife 25 years of buttkicking bots;79;73.791;127;83.4684;46.226900737731135;233.68740534000452
171;2007_8.jpg;2007;August;;wired how to land a fat raise rule the blogosphere take killer digipics butsmart a mechanic snaga cell phone deal weasel free drinks keep batteries charged email like a pro get fired properly  bakea wii cake  lont at sea tha epic search for a tech hero smog and minkors chinas plan for a green olympics thkhola sars the new science al diagnosis;237;39.48;120;73.384;17.783285954824144;38.829447076353254
172;2007_9.jpg;2007;September;;wired blackout hackers take down the most wired country in europe vn i d installatin os thegame halo3 how microsoft labs by clive thompson invented a new science of play  300    plus worlds cheapest broadband superdrugs from toxic sludge the lies we live online  vi console yourself 5ep2007;225;90.3484;214;69.8968;34.16184362872036;20.862563894549716
173;2007_10.jpg;2007;October;;googles plan to conquer the moon wired switch forget oil this plant is the future of energy inside the new science of ethanol by evan ratliff  silicon valley goes crazy for cleantech how music can change your brain quit whining and get things done dlrdes of glopu oeteoon;24;56.1471;34;47.2473;41.62404505894655;298.7905793236346
174;2007_11.jpg;2007;November;;cannonball run   3 2 hours ed plus cloned meat space hotels  the worlds best conspiracy theories manga how japanese conquers comics are reshaping pop culturea 10page visual america history rising fun  nav enon;140;74.1155;47;77.9629;61.92342390490978;335.40320393526247
175;2007_12.jpg;2007;December;;what went wrong in iraq hint blame the geeks wired your life decoded a new 1000 dna test can tell you how youll liveand die welcome to the age of the genome by thomas goetz wish list gadgets and gear for the holidays how to memorize a 20digit number knou thiselfcec20;246;52.6461;31;90.1009;47.97268003295573;70.26637333577494
176;2008_1.jpg;2008;January;;radiohead and the new world of music by david byrne 100 mpg the race to build the ultimate fuelefficient car americas worst airports how to survive on two hours of sleep the next mars rover;223;59.9449;21;80.843;36.44525161051004;181.31927951048937
177;2008_2.jpg;2008;February;;the secret history of the iphone wire 2 0 the secret history of the iphone wi wtfpi fed 200 why things suck the 33 things that make us crazy with help desk diva sarah siluerman 02 tech support  traffic  junk mail  booze  printers spam filters   air travel  knees whiteboards   batteries  copiers credit cards   tomatoes  web video and more     the lost files of the east german spy state page 126 490 usfor 075110084592;145;62.5009;28;35.6905;59.626792398421;229.23525334570778
178;2008_3.jpg;2008;March;;the truth about autism everything you know is wrong  bombs away how dick nixon raked a nuclear atzack to win the cold war making yes sottware simple again free 84 chris anderson is the future of business;237;65.829;96;62.878;61.37676737097056;351.40913955716445
179;2008_4.jpg;2008;April;;wired original sinapracoe how apple wins by breaking all the rules eco hype zaps noshow green cars whats next top 9 biz trends eureka epic moments in tech evil genius;255;60.6105;2;15.717;49.83244973954007;128.93913440749418
180;2008_5.jpg;2008;May;;get smarter wma 12 ways to supercharge your brain the caffeine boost the exercise link the ginkgo sham the memory fix the stress eraser how to bea genius like me by steue carell peak water the next global crisis hits home robot thief mho stole the pentagons battle bots planet amazon jeff bezos and the future of computing;73;79.2574;63;67.9903;64.61839104278975;318.11789878492675
181;2008_6.jpg;2008;June;;15th anniversary our greatest hits  misses wired attention environmentalists keep your suv forget organics go nuclear screw the spotted owl if youre serious about global warming only one thing matters cutting carbon that means facing some inconvenient truths plus bingutes stdotage it farrorl galactica;247;32.8952;213;45.9292;83.27679889608488;359.299544387341
182;2008_7.jpg;2008;July;;the worlds cheapest car  23 hot summer gadgets get ready for the google phone wiaed tmijul2008 do we need theory how do we find dark matter is earth safe from asteroids where will strike next how can you win any lawsuit ss me im a nemocrat who will be the next president how to  protect business how will we grow enough food the end of science the quest for knowledge used to begin with grand theories now it begins with massive amounts of data welcome to the petabyte age;52;69.0443;141;72.6272;50.61201890601094;29.31070436328073
183;2008_8.jpg;2008;August;;the personal dna project volunteers wanted the how to issue bea selfpromoter pretend to work snag vc dough ace your exams meet your heroes crasha party own vegas spruce upa blog look good on tv rock at videogames grovel likeapro coffee science the perfect brew hackers rule wargames at 25 ed ehoe that girl algeood get internet famous even if youre nobody just ask julia allison by jason tanz;248;84.8179;0;16.6526;43.86359879193526;265.32894737442746
184;2008_9.jpg;2008;September;;the king of scifi  extreme xrays  perez hilton wiled the future of the electric car one mans audacious plan to change the way the world drives budaniel roth star wars continuity cop bbst job ever pixel perfect hollywoods digital camera;223;82.8839;29;65.698;49.66088960215068;55.09060014561388
185;2008_10.jpg;2008;October;;the inside story of the google browser wired 2005smart list the best minds on climate change the military space exploration democracy global health terrorism china  india 15 people the next president should listento  the most amazing library in the world worlds top supercars tested  rated the battleto barcode every living thing execuitive orders oct2b;153;64.2495;132;69.3457;36.079441733225146;35.74190157683001
186;2008_11.jpg;2008;November;;gerach secretse howto burstoffi diy rockets google better wire people pohere the facebook underground d the future of food how science will solve the next global crisis  groget lust 141 new products tested  rated countrodle conquer space;31;67.9433;47;64.9639;45.074554462651314;162.89433015268867
187;2008_12.jpg;2008;December;;tred saving microsuft can ray ozzie fix the house that bill built eat the hole in the internet recession and the birth of big ideas the search for arctic diamonds the best gear and gadgets of the year;155;68.4072;51;58.4063;43.04803613975985;22.160862571727947
188;2009_1.jpg;2009;January;;a fresh plan obama truener tech and science steve jobs of the mac saved how coastal cities can survive climate change d beat the odds janend the truth about cancer dont try to cure it just find it inside the science of early detection by thomas goetz last days of a hacker taking down a credit card con man;209;67.4002;14;48.0896;41.48485688715597;210.02136487891363
189;2009_2.jpg;2009;February;;obamas wired white house what to expect wi 5d inside the gps aroun tha plotto kill google how your phone became the alwayson locationaware tool of the future the naked truth;195;49.0023;94;65.3225;52.89743933645182;193.6955690805914
190;2009_3.jpg;2009;March;;problem solved how good design works welcome to the why your plane is netbook age always late page 104 wir the secret formula that destroyed wall street how one simple equation made billions for bankersand nuked your 401k plus a radically transparent plan to remake the market by daniel roth also in this issue the making of the watchmen movie battlefield surgical robots  why the music industry hates guitar hero how to build a basement chemistry lab  iphone cases tested rated clive thompson on micromanufacturing   the change mar2009;254;64.9015;2;11.51;21.79776508923782;179.06178050650806
191;2009_4.jpg;2009;April;;obamas fix the grid 7 ways to transform america;188;77.9479;34;73.0199;37.15534443759217;43.57641859250098
192;2009_5.jpg;2009;May;;from bhe cocreabor of lost and director of the new star trek the mystery issue cia secrets hidden in plain sight mystery diovw featuring the strangest places on earth  94 mad scientists  bizarre theories 38 how magic hacks your brain p90 american stonehenge  the js abrans test your skill puzzles games card tricks clues easter eggs codes spoilers magic illusions mazes  more;212;79.265;74;65.471;28.084242670736305;34.90663780579077
193;2009_6.jpg;2009;June;;twitter app mania worlds top lockpicker cell phone riot wired the new economy more startups fewer giants infinite opportunity by chris anderson detroit reimagined scrap the big threeand start small googlenomics explained the secret formula that made advertising smart socialism why the internet redefined is the real workers paradise sweet spot  jun2noa;253;71.7631;3;80.3105;57.25993551104132;198.03438798891187
194;2009_7.jpg;2009;July;;facebook vs google obamas new cio somali piracy explained wi ed living 1899 numbers track your data analyze your results optimize your life 621 88;132;52.4422;89;54.3049;66.98787081263113;353.8230522298515
195;2009_8.jpg;2009;August;;wired170 x unintelligent design natures screwups takedown is google a monopoly new rules digital gentlemen highly evolved humans how to avoid email errors facebook faux pas twitter tribulations blogging blunders with advice from inglourious basterd brad pitt your future in 5 easy steps behaue yoursele 7u52cos;92;65.3899;76;42.0404;23.22682363456141;71.07148143037143
196;2009_9.jpg;2009;September;;the pill that cures almost uired wired tragedy killers hookers nelspapers craig newmark getsa lot craigslist ofblame hut his by gary holf kefusing to esole back up your bran;247;91.9982;192;91.0946;40.21004521737885;21.899668940657087
197;2009_10.jpg;2009;October;;raur cheer up top gear invented the nfinite video warning dangerous ideas ahead clonehumans purge theprisons abolish the nal cut africa loose forget privacy and more;116;74.5315;23;86.3834;52.70089254515555;285.61944539404027
198;2009_11.jpg;2009;November;;hor byers took over thitter 43 best products tested  rated fear the most demented comedy show ever wtf tv;198;53.2074;26;36.6796;49.07081938251861;214.35496314750458
199;2009_12.jpg;2009;December;;inside the 30 world df avatar the 100 best your 200k space geek gifts vacation w ire d gone  i told no one my plans not my girlfriend or my parents or my friends no one knew where i was going or my new name i left no hints if anyone found me it would be because of my own mistakes shedding your identity in the digital age by eurn ratliff  page 144;203;43.7855;6;41.5275;32.516144345824024;119.55434501095691
200;2010_1.jpg;2010;January;;how time really works page 62 the joystickfree future of games the perils of high tech warfare japans coolest gadgets page 39 fail screw ups disasters misfires flops why losing big can be a winning strategy with comeback lessons from alec baldwin bill clinton larry ellison mike tyson and more  the fuel that could change the world page 114 sweet science jan2010;147;100.333;18;36.4156;64.30995156253601;269.5019223292437
201;2010_2.jpg;2010;February;;find your neural gspot page 51 the datadriven future of american medicine bullet trains are here page 74 r murder at an internet addiction camp cracking a spys secrets page 82 the new industrial revolution chris anderson the factory the investors the workersobsolete in the age of diy manufacturing all you need is a garage and a great idea 02 75110 084592 make it big feb2010;190;51.0094;107;47.3396;61.09257236829799;21.924333697182757
202;2010_3.jpg;2010;March;;wire money wants to be free the reign of the bank and credit card cartel is ending a new wave of financial upstarts is liberating your cashand the economy inside google an exclusive look at the weds ultimate algorithm;30;65.2251;99;59.6693;34.390364376019264;173.61168192654532
203;2010_4.jpg;2010;April;;aired wired 1804 features rise ipad of the is only the beginning p 74 machines page 02 the youtube revolution turns five howtablets wii change ie mote by steuen leuy halfway through steve jobs ipad presentation his real point started to emerge almost everything about todays computers is outmoded the mouse keyboards clamshells thichscorching batteriesitsall page 98 on the trail of the worlds most brilliant thief page 66 sony bets its future on 3d tv page 42 what kind of cyborg do you want to be clean slace s0r 2010;118;74.214;18;73.7047;59.83583714471799;281.34589388290806
204;2010_5.jpg;2010;May;;earthquakei on the front lines ofa disaster zone w getting lost chill awesome antarctic ice stations decrypting the most amazing  show on tv red from bill gates  mark zuckerberg geek power how hacker culture conquered the world by steven leuy breathalyzers tested rated;133;69.671;56;36.1015;66.08762775705763;343.8449316978816
205;2010_6.jpg;2010;June;;gridlock science the end of trafficjams space junk the looming crisis geek gardening a hired guide to domestic terraforming how pixar inside the blockbuster factory works by jonah lehrer 229 pairtit i facial mivimrht play an axclusive clip from toy story3 plastia litits light realistically plus the mechanics of ice hotels jokes sex cheetos zombie snails  more assembly required jun2010;178;54.9534;157;63.5416;59.56989651104757;214.24259802121978
206;2010_7.jpg;2010;July;;p21 behrue how not to be a jerk on twitter  p91 uporade tech makeovers for your home and office p84 orive the coolest new hybrid youve never heard of tested  rated  39 new products summer gear pattern recognition  julaozo sergeys search can google cofounder sergey brin find a cure for parkinsons before he gets the disease by thomas goetz;254;68.5463;5;57.9718;43.78285078541302;246.23649401639955
207;2010_8.jpg;2010;August;;the search for the stress vaccine attfail the deadly inside the genius of iphone network roadside meltdown bombs wire at erpec  but2020 why we still dont have laser guns selfdriving cars food in a pill robot servants vatgrown meat and more ine with guest time traveler will ferrell the future that never happened what we learn when technology flops;207;62.5748;6;33.0986;32.90397498278481;183.26962396661162
208;2010_9.jpg;2010;September;;the new way to watch tup136 the coolest gadget prototypes of all time p128 the most toxic town in america wired the web is dead what happened by chris anderson and why by michael holff;227;75.0398;183;56.4494;45.24244508342535;4.172557993816599
209;2010_10.jpg;2010;October;;essential skills flowchart you didnt learn in college are you an inside story evil twin of tke facebook movie mired the age of the electric car is here charge how elon musk turned tesla into the fast flashy highvoltage car company of the future by joshur dauis  the forthcoening tes models betteries noluded oct202o;205;98.049;5;71.0678;66.19427288680504;276.7514527960801
210;2010_11.jpg;2010;November;;ak47 how a gun changed the world who really the plot to invented the overthrow tested 39 best gadgets computer btpadim ticketmaster of 2010 red 100 natural by sharon begley how needs ingletring will radically enhance the future of medicine p148;181;42.3638;72;27.2151;49.15913096694605;7.656199542185944
211;2010_12.jpg;2010;December;;groupon and the rise of retail hacking how to build alien life here on earth p188 p208 wish list 2010 100 best gifts ror geeks wired plash bock dec 2020 its not just a movie light cycles hollywood and the evolution of cyberspace by adam rogers;127;94.7504;164;98.7301;40.712680117980206;208.30725937967506
212;2011_1.jpg;2011;January;;collar bomb the crazy the strangest science of bank heist ever the new apple tv tested rated mental iliness wired artificial intelligence is here but its nothing like we expected a wired special report reni node janaos;254;54.6372;4;97.0745;56.91489250617413;73.21619959574458
213;2011_2.jpg;2011;February;;counterfeit ferraris sex syndicates darknes secret societies  more inside the wikileaks bunker the underwubli exposed confidential feb2011 a special issue the 9 alltime greatest cons  buy a whats inside heroin  david mamet  on crime  punishment a guided tour of the dark side;64;66.3049;25;52.1436;62.64940373821465;321.06699940469963
214;2011_3.jpg;2011;March;;wired 1 million workers 90 million iphones 17 suicides this is where your gadgets come from should you care see inside  mar 4011;154;76.7627;10;68.5157;54.19126983960749;355.26704403145993
215;2011_4.jpg;2011;April;;the anthrax killer did they get the wrong guy the cocaine smugglers submarine wi the diy revolution starts now 10 cool new gadgets tested inside and rated the shakeup at google bed how to make stuff 25 awesome projects think it unounconstruction  402 you can build it;170;75.6334;121;62.4921;67.11522985877082;5.520053081435686
216;2011_5.jpg;2011;May;;wire how the oh hai may 2011 humor issue the snls andy samberg and his digital laugh factory why americas funniest home videos wont die internet saved comedy lolcats viral videos tweet jokes rotfl the wild  crazy science of funny why android beat the iphone 15 gadgets tested  rated what japan can learn from chernobyl;231;75.8683;15;86.3705;60.95496319087496;309.28350478770903
217;2011_6.jpg;2011;June;;the hottest startups of 2011 build the ultimate mobile office who killed the internet auction you did wired apply yourself  june 2011 the smartest jobs what they are special report the future of work produced with nprs planet money where theyre going whos getting them in america;202;67.2359;237;70.7636;32.02048263447081;204.75979388377186
218;2011_7.jpg;2011;July;;final countdown if bill gates summer gear rip space shuttle ran the world 25 new products tested  rated wired the mental machine our brains and our behavior are driven by feedback loops harness their power and change your life by thomas goetz plus how facebook groupon  netflix manipulate your mind;132;65.1233;33;37.5637;37.86303514007011;39.99410297119479
219;2011_8.jpg;2011;August;;4 new tablets tested  rated he greai slo machine swindle the next mars rover wired ethics shmethics aug 2011 extreme science 7 shocking experiments that would teach us so much if they werent so wrong bomb swapping twin separating and more plus rise of the planet of the apes star james franco on scifi 3d and humanmonkey hybrids 08 3499 us for 75110 08459;118;88.1285;40;35.1557;12.46661879868283;36.61032515318385
220;2011_9.jpg;2011;September;;slingshots the ultimate genome at home in search of  antizombie weapon build your own dna lab pop cultures lost treasures wired switch i sep 2011 brilliant the new led bulbs shine with a pertect glowand theyll change the way you see the world how to buy a lightbulb and why its so hard;99;65.2246;92;51.7891;19.11452349464985;74.9791404412117
221;2011_10.jpg;2011;October;;the scariest new computer scam the geekiest places on earth apple after steve jobs wired cage free 1 oct 2011 reverse evolution seientists know how to turn a chicken into a dinosaur what could possibly go wrong  how google got social networking right finally;133;80.71;203;81.3967;49.32487709077864;6.334158282914098
222;2011_11.jpg;2011;November;;facebookspotify the second coming p 200 stephen king on time travel p 112 wir fuzzy logic  nov 2011 40 products tested  rated p 65 26 secret formulas to smartify your life eureka how science can help you  get in shape swat a fly 11 0 75110 08459 walk on the moon find a soul mate and more with our lab assistants the muppets plus the unlikely hero behind their new movie p 176;237;60.809;9;89.2424;31.24926095146492;73.73931195323914
